station_id,waiting_passengers,next_arrivals,timestamp
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541101.0466988,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541101.2507124,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541101.374699,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541101.405703,active
6,"{0: 0, 1: 11, 2: 29, 3: 3, 4: 29, 5: 30, 6: 18}",{},1737541101.8137078,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541101.887695,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541101.9727063,active
11,"{0: 4, 1: 16, 2: 13, 3: 4, 4: 12, 5: 9, 6: 15}",{},1737541102.1896963,active
3,"{0: 2, 1: 16, 2: 30, 3: 15, 4: 26, 5: 16, 6: 13}",{},1737541102.2587013,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541102.3437026,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541102.4236996,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541102.435702,active
0,"{0: 10, 1: 11, 2: 6, 3: 18, 4: 24, 5: 6, 6: 1}",{},1737541102.4527113,active
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541102.4687274,active
10,"{0: 12, 1: 19, 2: 18, 3: 18, 4: 9, 5: 8, 6: 27}",{},1737541102.6377206,active
15,"{0: 2, 1: 10, 2: 3, 3: 19, 4: 8, 5: 26, 6: 24}",{},1737541102.939702,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541103.305708,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541103.3337102,active
17,"{0: 16, 1: 19, 2: 4, 3: 29, 4: 1, 5: 8, 6: 12}",{},1737541103.3537066,active
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541103.3817012,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541103.4197016,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541103.4477134,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541103.5187018,active
6,"{0: 0, 1: 11, 2: 29, 3: 3, 4: 29, 5: 30, 6: 18}",{},1737541103.8586962,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541103.9526963,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541104.018706,active
11,"{0: 4, 1: 16, 2: 13, 3: 4, 4: 12, 5: 9, 6: 15}",{},1737541104.2496972,active
3,"{0: 2, 1: 16, 2: 30, 3: 15, 4: 26, 5: 16, 6: 13}",{},1737541104.3017,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541104.40671,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541104.4387453,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541104.4697032,active
0,"{0: 10, 1: 11, 2: 6, 3: 18, 4: 24, 5: 6, 6: 1}",{},1737541104.4867036,active
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541104.7022834,active
10,"{0: 12, 1: 19, 2: 18, 3: 18, 4: 9, 5: 8, 6: 27}",{},1737541104.8602765,active
15,"{0: 2, 1: 10, 2: 3, 3: 19, 4: 8, 5: 26, 6: 24}",{},1737541105.1692996,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541105.3412862,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541105.3602781,active
17,"{0: 16, 1: 19, 2: 4, 3: 29, 4: 1, 5: 8, 6: 12}",{},1737541105.4012864,active
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541105.424288,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541105.44228,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541105.4752767,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541105.5522797,active
6,"{0: 0, 1: 11, 2: 29, 3: 3, 4: 29, 5: 30, 6: 18}",{},1737541105.8742762,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541105.9572852,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541106.0472708,active
11,"{0: 4, 1: 16, 2: 13, 3: 4, 4: 12, 5: 9, 6: 15}",{},1737541106.2878308,active
3,"{0: 2, 1: 16, 2: 30, 3: 15, 4: 26, 5: 16, 6: 13}",{},1737541106.3338294,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541106.4228306,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541106.4874508,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541106.5194533,active
0,"{0: 10, 1: 11, 2: 6, 3: 18, 4: 24, 5: 6, 6: 1}",{},1737541106.555445,active
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541106.7814467,active
10,"{0: 12, 1: 19, 2: 18, 3: 18, 4: 9, 5: 8, 6: 27}",{},1737541106.8754442,active
15,"{0: 2, 1: 10, 2: 3, 3: 19, 4: 8, 5: 26, 6: 24}",{},1737541107.2024443,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541107.3594532,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541107.3744464,active
17,"{0: 16, 1: 19, 2: 4, 3: 29, 4: 1, 5: 8, 6: 12}",{},1737541107.4054523,active
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541107.4224443,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541107.4544544,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541107.4844503,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541107.5514452,active
6,"{0: 0, 1: 11, 2: 29, 3: 3, 4: 29, 5: 30, 6: 18}",{},1737541107.8744469,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541107.9524553,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541108.0484505,active
11,"{0: 4, 1: 16, 2: 13, 3: 4, 4: 12, 5: 9, 6: 15}",{},1737541108.3264484,active
3,"{0: 2, 1: 16, 2: 30, 3: 15, 4: 26, 5: 16, 6: 13}",{},1737541108.3734343,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541108.4204338,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541108.498438,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541108.5464463,active
0,"{0: 10, 1: 11, 2: 6, 3: 18, 4: 24, 5: 6, 6: 1}",{},1737541108.5514421,active
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541108.7815535,active
10,"{0: 12, 1: 19, 2: 18, 3: 18, 4: 9, 5: 8, 6: 27}",{},1737541108.8962526,active
15,"{0: 2, 1: 10, 2: 3, 3: 19, 4: 8, 5: 26, 6: 24}",{},1737541109.2304635,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541109.360454,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541109.4494562,active
17,"{0: 16, 1: 19, 2: 4, 3: 29, 4: 1, 5: 8, 6: 12}",{},1737541109.50346,active
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541109.52346,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541109.5564618,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541109.5855684,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541109.6065676,active
6,"{0: 0, 1: 11, 2: 29, 3: 3, 4: 29, 5: 30, 6: 18}",{},1737541109.8745584,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541109.9515533,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541110.0465598,active
11,"{0: 4, 1: 16, 2: 13, 3: 4, 4: 12, 5: 9, 6: 15}",{},1737541110.326554,active
3,"{0: 2, 1: 16, 2: 30, 3: 15, 4: 26, 5: 16, 6: 13}",{},1737541110.3745632,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541110.422568,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541110.503555,active
0,"{0: 10, 1: 11, 2: 6, 3: 18, 4: 24, 5: 6, 6: 1}",{},1737541110.553567,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541110.559569,active
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541110.8595624,active
10,"{0: 12, 1: 19, 2: 18, 3: 18, 4: 9, 5: 8, 6: 27}",{},1737541110.9055529,active
15,"{0: 2, 1: 10, 2: 3, 3: 19, 4: 8, 5: 26, 6: 24}",{},1737541111.279627,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541111.421603,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541111.5236187,active
17,"{0: 16, 1: 19, 2: 4, 3: 29, 4: 1, 5: 8, 6: 12}",{},1737541111.5336082,active
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541111.5426183,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541111.5936105,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541111.6266196,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541111.6426098,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541111.7986548,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541111.805637,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541111.8176425,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541111.8346498,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541111.850639,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541111.8686423,active
15,"{0: 2, 1: 10, 2: 3, 3: 19, 4: 8, 5: 26, 6: 24}",{},1737541111.887642,active
10,"{0: 12, 1: 19, 2: 18, 3: 18, 4: 9, 5: 8, 6: 27}",{},1737541111.9036696,active
0,"{0: 10, 1: 11, 2: 6, 3: 18, 4: 24, 5: 6, 6: 1}",{},1737541111.9206398,active
11,"{0: 4, 1: 16, 2: 13, 3: 4, 4: 12, 5: 9, 6: 15}",{},1737541111.9596393,active
6,"{0: 0, 1: 11, 2: 29, 3: 3, 4: 29, 5: 30, 6: 18}",{},1737541112.01065,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541112.0326397,active
3,"{0: 2, 1: 16, 2: 30, 3: 15, 4: 26, 5: 16, 6: 13}",{},1737541112.058635,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541112.0886428,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541112.1336846,active
17,"{0: 16, 1: 19, 2: 4, 3: 29, 4: 1, 5: 8, 6: 12}",{},1737541112.152644,active
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541112.1886408,active
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541112.2386382,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541112.2746382,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541113.8116415,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541113.8336434,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541113.8606346,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541113.8706386,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541113.9046423,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541113.92864,active
15,"{0: 2, 1: 10, 2: 3, 3: 19, 4: 8, 5: 26, 6: 24}",{},1737541113.9436362,active
10,"{0: 12, 1: 19, 2: 18, 3: 18, 4: 9, 5: 8, 6: 27}",{},1737541113.9576411,active
0,"{0: 10, 1: 11, 2: 6, 3: 18, 4: 24, 5: 6, 6: 1}",{},1737541114.0006385,active
11,"{0: 4, 1: 16, 2: 13, 3: 4, 4: 12, 5: 9, 6: 15}",{},1737541114.012637,active
6,"{0: 0, 1: 11, 2: 29, 3: 3, 4: 29, 5: 30, 6: 18}",{},1737541114.0306392,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541114.0476408,active
3,"{0: 2, 1: 16, 2: 30, 3: 15, 4: 26, 5: 16, 6: 13}",{},1737541114.078641,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541114.125643,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541114.1386383,active
17,"{0: 16, 1: 19, 2: 4, 3: 29, 4: 1, 5: 8, 6: 12}",{},1737541114.1727712,active
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541114.2027566,active
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541114.2497406,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541114.296743,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541115.8308778,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541115.859872,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541115.8758743,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541115.9058723,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541115.9258726,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541115.936873,active
15,"{0: 2, 1: 10, 2: 3, 3: 19, 4: 8, 5: 26, 6: 24}",{},1737541115.952862,active
0,"{0: 10, 1: 11, 2: 6, 3: 18, 4: 24, 5: 6, 6: 1}",{},1737541115.999865,active
10,"{0: 12, 1: 19, 2: 18, 3: 18, 4: 9, 5: 8, 6: 27}",{},1737541116.0058706,active
11,"{0: 4, 1: 16, 2: 13, 3: 4, 4: 12, 5: 9, 6: 15}",{},1737541116.0148728,active
6,"{0: 0, 1: 11, 2: 29, 3: 3, 4: 29, 5: 30, 6: 18}",{},1737541116.0468712,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541116.0518622,active
3,"{0: 2, 1: 16, 2: 30, 3: 15, 4: 26, 5: 16, 6: 13}",{},1737541116.077887,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541116.1248825,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541116.1308863,active
17,"{0: 16, 1: 19, 2: 4, 3: 29, 4: 1, 5: 8, 6: 12}",{},1737541116.1718917,active
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541116.2049046,active
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541116.2548928,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541116.296884,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541117.8337505,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541117.8757281,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541117.8897266,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541117.9227293,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541117.933735,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541117.940722,active
15,"{0: 2, 1: 10, 2: 3, 3: 19, 4: 8, 5: 26, 6: 24}",{},1737541117.956734,active
0,"{0: 10, 1: 11, 2: 6, 3: 18, 4: 24, 5: 6, 6: 1}",{},1737541118.0007596,active
11,"{0: 4, 1: 16, 2: 13, 3: 4, 4: 12, 5: 9, 6: 15}",{},1737541118.0087266,active
10,"{0: 12, 1: 19, 2: 18, 3: 18, 4: 9, 5: 8, 6: 27}",{},1737541118.0187294,active
6,"{0: 0, 1: 11, 2: 29, 3: 3, 4: 29, 5: 30, 6: 18}",{},1737541118.0477233,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541118.0567255,active
3,"{0: 2, 1: 16, 2: 30, 3: 15, 4: 26, 5: 16, 6: 13}",{},1737541118.078725,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541118.1247287,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541118.1357281,active
17,"{0: 16, 1: 19, 2: 4, 3: 29, 4: 1, 5: 8, 6: 12}",{},1737541118.1737351,active
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541118.2067401,active
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541118.2507362,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541118.3757253,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541119.8290672,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541119.8750648,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541119.8860657,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541119.92307,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541119.9320676,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541119.9530554,active
15,"{0: 2, 1: 10, 2: 3, 3: 19, 4: 8, 5: 26, 6: 24}",{},1737541119.9600658,active
0,"{0: 10, 1: 11, 2: 6, 3: 18, 4: 24, 5: 6, 6: 1}",{},1737541120.0000606,active
11,"{0: 4, 1: 16, 2: 13, 3: 4, 4: 12, 5: 9, 6: 15}",{},1737541120.0070639,active
10,"{0: 12, 1: 19, 2: 18, 3: 18, 4: 9, 5: 8, 6: 27}",{},1737541120.0310636,active
6,"{0: 0, 1: 11, 2: 29, 3: 3, 4: 29, 5: 30, 6: 18}",{},1737541120.047062,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541120.053062,active
3,"{0: 2, 1: 16, 2: 30, 3: 15, 4: 26, 5: 16, 6: 13}",{},1737541120.0780578,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541120.1240554,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541120.156107,active
17,"{0: 16, 1: 19, 2: 4, 3: 29, 4: 1, 5: 8, 6: 12}",{},1737541120.1701074,active
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541120.2330987,active
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541120.250135,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541120.3751423,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541121.828357,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541121.8743467,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541121.8823547,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541121.9213483,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541121.926353,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541121.9513507,active
15,"{0: 2, 1: 10, 2: 3, 3: 19, 4: 8, 5: 26, 6: 24}",{},1737541121.956354,active
11,"{0: 4, 1: 16, 2: 13, 3: 4, 4: 12, 5: 9, 6: 15}",{},1737541121.9993577,active
0,"{0: 10, 1: 11, 2: 6, 3: 18, 4: 24, 5: 6, 6: 1}",{},1737541122.006354,active
10,"{0: 12, 1: 19, 2: 18, 3: 18, 4: 9, 5: 8, 6: 27}",{},1737541122.0313523,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541122.0473564,active
6,"{0: 0, 1: 11, 2: 29, 3: 3, 4: 29, 5: 30, 6: 18}",{},1737541122.0543578,active
3,"{0: 2, 1: 16, 2: 30, 3: 15, 4: 26, 5: 16, 6: 13}",{},1737541122.0773456,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541122.1243734,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541122.156353,active
17,"{0: 16, 1: 19, 2: 4, 3: 29, 4: 1, 5: 8, 6: 12}",{},1737541122.1713774,active
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541122.2343545,active
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541122.2493536,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541122.3743527,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541123.827359,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541123.8743558,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541123.8813543,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541123.9213452,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541123.9263515,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541123.9523454,active
15,"{0: 2, 1: 10, 2: 3, 3: 19, 4: 8, 5: 26, 6: 24}",{},1737541123.9573512,active
0,"{0: 10, 1: 11, 2: 6, 3: 18, 4: 24, 5: 6, 6: 1}",{},1737541123.9993725,active
11,"{0: 4, 1: 16, 2: 13, 3: 4, 4: 12, 5: 9, 6: 15}",{},1737541124.012365,active
10,"{0: 12, 1: 19, 2: 18, 3: 18, 4: 9, 5: 8, 6: 27}",{},1737541124.0383573,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541124.0623574,active
6,"{0: 0, 1: 11, 2: 29, 3: 3, 4: 29, 5: 30, 6: 18}",{},1737541124.080352,active
3,"{0: 2, 1: 16, 2: 30, 3: 15, 4: 26, 5: 16, 6: 13}",{},1737541124.094353,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541124.1513674,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541124.1923554,active
17,"{0: 16, 1: 19, 2: 4, 3: 29, 4: 1, 5: 8, 6: 12}",{},1737541124.205355,active
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541124.2343562,active
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541124.280355,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541124.376374,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541125.8289058,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541125.874906,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541125.8818972,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541125.9219036,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541125.929904,active
